State,Date,Cured(cumsum),Deaths(cumsum),Confirmed(cumsum),Cured,Deaths,Confirmed
Bihar,2021-05-16,558785,3743,645015,14340,73,7336
Bihar,2021-05-17,572987,3832,651909,14202,89,6894
Bihar,2021-05-18,584203,3928,657829,11216,96,5920
Bihar,2021-05-19,595377,4039,664115,11174,111,6286
Bihar,2021-05-20,607420,4143,670174,12043,104,6059
Bihar,2021-05-21,617397,4241,676045,9977,98,5871
Bihar,2021-05-22,627548,4339,681199,10151,98,5154
Bihar,2021-05-23,636224,4442,685574,8676,103,4375
Bihar,2021-05-24,644335,4549,689576,8111,107,4002
Bihar,2021-05-25,649835,4642,692420,5500,93,2844
Bihar,2021-05-26,655850,4746,695726,6015,104,3306
Bihar,2021-05-27,662491,4845,698329,6641,99,2603
Bihar,2021-05-28,667506,4943,700897,5015,98,2568
Bihar,2021-05-29,672868,5004,702682,5362,61,1785
Bihar,2021-05-30,678036,5052,704173,5168,48,1491
Bihar,2021-05-31,682166,5104,705648,4130,52,1475
Bihar,2021-06-01,685362,5163,706761,3196,59,1113
Bihar,2021-06-02,688462,5222,707935,3100,59,1174
Bihar,2021-06-03,691234,5268,709093,2772,46,1158
Bihar,2021-06-04,693472,5296,710199,2238,28,1106
Bihar,2021-06-05,695562,5319,711190,2090,23,991
Bihar,2021-06-06,697229,5340,712197,1667,21,1007
Bihar,2021-06-07,699028,5381,713117,1799,41,920
Bihar,2021-06-08,700224,5424,713879,1196,43,762
Bihar,2021-06-09,701234,5458,714590,1010,34,711
Bihar,2021-06-10,701234,9429,715179,0,3971,589
Bihar,2021-06-11,701234,9452,715730,0,23,551
Bihar,2021-06-12,701234,9466,716296,0,14,566
Bihar,2021-06-13,701543,9484,716728,309,18,432
Bihar,2021-06-14,702411,9492,717215,868,8,487
Bihar,2021-06-15,703262,9505,717539,851,13,324
Bihar,2021-06-16,704075,9514,717949,813,9,410
Bihar,2021-06-17,704805,9523,718319,730,9,370
Bihar,2021-06-18,705373,9527,718704,568,4,385
Bihar,2021-06-19,705967,9536,719051,594,9,347
Bihar,2021-06-20,706461,9543,719400,494,7,349
Bihar,2021-06-21,706955,9550,719694,494,7,294
Bihar,2021-06-22,707365,9557,719939,410,7,245
Bihar,2021-06-23,707833,9563,720207,468,6,268
Bihar,2021-06-24,708231,9569,720505,398,6,298
Bihar,2021-06-25,708586,9573,720717,355,4,212
Bihar,2021-06-26,708951,9576,720924,365,3,207
Bihar,2021-06-27,709286,9578,721114,335,2,190
Bihar,2021-06-28,709578,9579,721299,292,1,185
Bihar,2021-06-29,709908,9583,721464,330,4,165
Bihar,2021-06-30,710238,9584,721654,330,1,190
Bihar,2021-07-01,710569,9588,721914,331,4,260
Bihar,2021-07-02,710793,9592,722101,224,4,187
Bihar,2021-07-03,710995,9594,722282,202,2,181
Bihar,2021-07-04,711279,9599,722418,284,5,136
Bihar,2021-07-05,711490,9601,722527,211,2,109
Bihar,2021-07-06,711692,9606,722603,202,5,76
Bihar,2021-07-07,711913,9612,722746,221,6,143
Bihar,2021-07-08,712055,9612,722850,142,0,104
Bihar,2021-07-09,712210,9614,722965,155,2,115
Bihar,2021-07-10,712427,9614,723060,217,0,95
Bihar,2021-07-11,712663,9618,723147,236,4,87
Bihar,2021-07-12,712820,9618,723283,157,0,136
Bihar,2021-07-13,712947,9619,723355,127,1,72
Bihar,2021-07-14,713055,9619,723457,108,0,102
Bihar,2021-07-15,713163,9621,723570,108,2,113
Bihar,2021-07-16,713273,9625,723695,110,4,125
Bihar,2021-07-17,713377,9626,723785,104,1,90
Bihar,2021-07-18,713482,9627,723864,105,1,79
Bihar,2021-07-19,713591,9629,723945,109,2,81
Bihar,2021-07-20,713689,9630,723999,98,1,54
Bihar,2021-07-21,713815,9632,724081,126,2,82
Bihar,2021-07-22,713944,9635,724169,129,3,88
Bihar,2021-07-23,713998,9635,724230,54,0,61
Bihar,2021-07-24,714098,9635,724315,100,0,85
Bihar,2021-07-25,714223,9637,724390,125,2,75
Bihar,2021-07-26,714330,9639,724471,107,2,81
Bihar,2021-07-27,714423,9639,724530,93,0,59
Bihar,2021-07-28,714474,9639,724597,51,0,67
Bihar,2021-07-29,714554,9639,724673,80,0,76
Bihar,2021-07-30,714596,9642,724719,42,3,46
Bihar,2021-07-31,714690,9643,724791,94,1,72
Bihar,2021-08-01,714735,9643,724835,45,0,44
Bihar,2021-08-02,714801,9644,724880,66,1,45
Bihar,2021-08-03,714872,9644,724917,71,0,37
Bihar,2021-08-04,714949,9644,724977,77,0,60
Bihar,2021-08-05,715011,9646,725023,62,2,46
Bihar,2021-08-06,715056,9646,725067,45,0,44
Bihar,2021-08-07,715119,9646,725122,63,0,55
Bihar,2021-08-08,715191,9646,725158,72,0,36
Bihar,2021-08-09,715236,9646,725192,45,0,34
Bihar,2021-08-10,715303,9646,725235,67,0,43
Bihar,2021-08-11,715352,9646,725279,49,0,44
Chandigarh,2020-03-19,0,0,1,-715352,-9646,-725278
Chandigarh,2020-03-20,0,0,1,0,0,0
Chandigarh,2020-03-21,0,0,1,0,0,0
Chandigarh,2020-03-22,0,0,5,0,0,4
Chandigarh,2020-03-23,0,0,6,0,0,1
Chandigarh,2020-03-24,0,0,7,0,0,1
Chandigarh,2020-03-25,0,0,7,0,0,0
Chandigarh,2020-03-26,0,0,7,0,0,0
Chandigarh,2020-03-27,0,0,7,0,0,0
Chandigarh,2020-03-28,0,0,8,0,0,1
Chandigarh,2020-03-29,0,0,8,0,0,0
Chandigarh,2020-03-30,0,0,8,0,0,0
Chandigarh,2020-03-31,0,0,13,0,0,5
Chandigarh,2020-04-01,0,0,16,0,0,3
Chandigarh,2020-04-02,0,0,16,0,0,0
Chandigarh,2020-04-03,0,0,18,0,0,2
Chandigarh,2020-04-04,0,0,18,0,0,0
Chandigarh,2020-04-05,0,0,18,0,0,0
Chandigarh,2020-04-06,0,0,18,0,0,0
Chandigarh,2020-04-07,7,0,18,7,0,0
Chandigarh,2020-04-08,7,0,18,0,0,0
Chandigarh,2020-04-09,7,0,18,0,0,0
Chandigarh,2020-04-10,7,0,18,0,0,0
Chandigarh,2020-04-11,7,0,18,0,0,0
Chandigarh,2020-04-12,7,0,19,0,0,1
Chandigarh,2020-04-13,7,0,21,0,0,2
Chandigarh,2020-04-14,7,0,21,0,0,0
Chandigarh,2020-04-15,7,0,21,0,0,0
Chandigarh,2020-04-16,7,0,21,0,0,0
Chandigarh,2020-04-17,9,0,21,2,0,0
Chandigarh,2020-04-18,9,0,21,0,0,0
Chandigarh,2020-04-19,10,0,23,1,0,2
Chandigarh,2020-04-20,13,0,26,3,0,3
Chandigarh,2020-04-21,13,0,26,0,0,0
Chandigarh,2020-04-22,14,0,27,1,0,1
Chandigarh,2020-04-23,14,0,27,0,0,0
Chandigarh,2020-04-24,14,0,27,0,0,0
Chandigarh,2020-04-25,15,0,28,1,0,1
Chandigarh,2020-04-26,17,0,30,2,0,2
Chandigarh,2020-04-27,17,0,30,0,0,0
Chandigarh,2020-04-28,17,0,40,0,0,10
Chandigarh,2020-04-29,17,0,56,0,0,16
Chandigarh,2020-04-30,17,0,56,0,0,0
Chandigarh,2020-05-01,17,0,56,0,0,0
Chandigarh,2020-05-02,17,0,88,0,0,32
Chandigarh,2020-05-03,19,0,94,2,0,6
Chandigarh,2020-05-04,19,0,94,0,0,0
Chandigarh,2020-05-05,21,1,102,2,1,8
Chandigarh,2020-05-06,21,1,111,0,0,9
Chandigarh,2020-05-07,21,1,120,0,0,9
Chandigarh,2020-05-08,21,1,135,0,0,15
Chandigarh,2020-05-09,21,1,150,0,0,15
Chandigarh,2020-05-10,24,2,169,3,1,19
Chandigarh,2020-05-11,24,2,169,0,0,0
Chandigarh,2020-05-12,24,2,174,0,0,5
Chandigarh,2020-05-13,28,3,187,4,1,13
Chandigarh,2020-05-14,28,3,187,0,0,0
Chandigarh,2020-05-15,37,3,191,9,0,4
Chandigarh,2020-05-16,37,3,191,0,0,0
Chandigarh,2020-05-17,51,3,191,14,0,0
Chandigarh,2020-05-18,51,3,191,0,0,0
Chandigarh,2020-05-19,54,3,196,3,0,5
Chandigarh,2020-05-20,57,3,200,3,0,4
Chandigarh,2020-05-21,57,3,202,0,0,2
Chandigarh,2020-05-22,139,3,217,82,0,15
Chandigarh,2020-05-23,178,3,218,39,0,1
Chandigarh,2020-05-24,179,3,225,1,0,7
Chandigarh,2020-05-25,186,3,238,7,0,13
Chandigarh,2020-05-26,186,3,238,0,0,0
Chandigarh,2020-05-27,187,4,266,1,1,28
Chandigarh,2020-05-28,187,4,279,0,0,13
Chandigarh,2020-05-29,189,4,288,2,0,9
Chandigarh,2020-05-30,189,4,289,0,0,1
Chandigarh,2020-05-31,189,4,289,0,0,0
Chandigarh,2020-06-01,199,4,293,10,0,4
Chandigarh,2020-06-02,199,4,294,0,0,1
Chandigarh,2020-06-03,214,5,301,15,1,7
Chandigarh,2020-06-04,214,5,301,0,0,0
Chandigarh,2020-06-05,214,5,301,0,0,0
Chandigarh,2020-06-06,222,5,304,8,0,3
Chandigarh,2020-06-07,273,5,309,51,0,5
Chandigarh,2020-06-08,273,5,314,0,0,5
Chandigarh,2020-06-09,273,5,317,0,0,3
Chandigarh,2020-06-10,286,5,323,13,0,6
Chandigarh,2020-06-11,286,5,327,0,0,4
Chandigarh,2020-06-12,286,5,332,0,0,5
Chandigarh,2020-06-13,286,5,334,0,0,2
Chandigarh,2020-06-14,286,5,345,0,0,11
Chandigarh,2020-06-15,293,5,352,7,0,7
Chandigarh,2020-06-16,296,6,354,3,1,2
Chandigarh,2020-06-17,302,6,358,6,0,4
Chandigarh,2020-06-18,303,6,368,1,0,10
Chandigarh,2020-06-19,306,6,374,3,0,6
Chandigarh,2020-06-20,315,6,381,9,0,7
Chandigarh,2020-06-21,316,6,404,1,0,23
Chandigarh,2020-06-22,316,6,406,0,0,2
Chandigarh,2020-06-23,322,6,411,6,0,5
Chandigarh,2020-06-24,322,6,418,0,0,7
Chandigarh,2020-06-25,323,6,420,1,0,2
Chandigarh,2020-06-26,329,6,423,6,0,3
Chandigarh,2020-06-27,335,6,425,6,0,2
Chandigarh,2020-06-28,335,6,428,0,0,3
Chandigarh,2020-06-29,336,6,429,1,0,1
Chandigarh,2020-06-30,349,6,435,13,0,6
Chandigarh,2020-07-01,364,6,440,15,0,5
Chandigarh,2020-07-02,367,6,446,3,0,6
Chandigarh,2020-07-03,389,6,450,22,0,4
Chandigarh,2020-07-04,393,6,457,4,0,7
Chandigarh,2020-07-05,395,6,460,2,0,3
Chandigarh,2020-07-06,395,6,466,0,0,6
Chandigarh,2020-07-07,401,6,489,6,0,23
Chandigarh,2020-07-08,401,7,494,0,1,5
Chandigarh,2020-07-09,402,7,513,1,0,19
Chandigarh,2020-07-10,403,7,523,1,0,10
Chandigarh,2020-07-11,408,7,539,5,0,16
Chandigarh,2020-07-12,413,7,555,5,0,16
Chandigarh,2020-07-13,417,8,559,4,1,4
Chandigarh,2020-07-14,423,8,588,6,0,29
Chandigarh,2020-07-15,446,10,600,23,2,12
Chandigarh,2020-07-16,459,11,625,13,1,25
Chandigarh,2020-07-17,476,11,651,17,0,26
Chandigarh,2020-07-18,480,11,660,4,0,9
Chandigarh,2020-07-19,485,12,700,5,1,40
Chandigarh,2020-07-20,488,12,717,3,0,17
Chandigarh,2020-07-21,518,12,737,30,0,20
Chandigarh,2020-07-22,518,12,751,0,0,14
Chandigarh,2020-07-23,526,13,793,8,1,42
Chandigarh,2020-07-24,531,13,800,5,0,7
Chandigarh,2020-07-25,535,13,823,4,0,23
Chandigarh,2020-07-26,555,13,852,20,0,29
Chandigarh,2020-07-27,572,13,887,17,0,35
Chandigarh,2020-07-28,575,14,910,3,1,23
Chandigarh,2020-07-29,599,14,934,24,0,24
Chandigarh,2020-07-30,611,14,978,12,0,44
Chandigarh,2020-07-31,647,14,1016,36,0,38
Chandigarh,2020-08-01,667,15,1051,20,1,35
Chandigarh,2020-08-02,683,18,1079,16,3,28
Chandigarh,2020-08-03,698,19,1117,15,1,38
Chandigarh,2020-08-04,706,19,1159,8,0,42
Chandigarh,2020-08-05,715,20,1206,9,1,47
Chandigarh,2020-08-06,715,20,1270,0,0,64
Chandigarh,2020-08-07,777,20,1327,62,0,57
Chandigarh,2020-08-08,820,23,1374,43,3,47
Chandigarh,2020-08-09,872,24,1426,52,1,52
Chandigarh,2020-08-10,904,25,1515,32,1,89
Chandigarh,2020-08-11,1004,25,1595,100,0,80
Chandigarh,2020-08-12,1015,26,1670,11,1,75
Chandigarh,2020-08-13,1023,26,1751,8,0,81
Chandigarh,2020-08-14,1076,27,1842,53,1,91
Chandigarh,2020-08-15,1091,28,1928,15,1,86
Chandigarh,2020-08-16,1118,28,2009,27,0,81
Chandigarh,2020-08-17,1137,29,2102,19,1,93
Chandigarh,2020-08-18,1183,30,2216,46,1,114
Chandigarh,2020-08-19,1243,30,2305,60,0,89
Chandigarh,2020-08-20,1351,31,2396,108,1,91
Chandigarh,2020-08-21,1390,31,2515,39,0,119
Chandigarh,2020-08-22,1426,33,2631,36,2,116
Chandigarh,2020-08-23,1471,33,2776,45,0,145
Chandigarh,2020-08-24,1492,37,2918,21,4,142
Chandigarh,2020-08-25,1646,37,3035,154,0,117
Chandigarh,2020-08-26,1713,40,3209,67,3,174
Chandigarh,2020-08-27,1796,41,3376,83,1,167
Chandigarh,2020-08-28,1977,43,3564,181,2,188
Chandigarh,2020-08-29,2107,45,3724,130,2,160
Chandigarh,2020-08-30,2248,45,3985,141,0,261
Chandigarh,2020-08-31,2296,52,4155,48,7,170
Chandigarh,2020-09-01,2431,56,4346,135,4,191
Chandigarh,2020-09-02,2551,57,4550,120,1,204
Chandigarh,2020-09-03,2670,59,4789,119,2,239
Chandigarh,2020-09-04,2883,63,5065,213,4,276
Chandigarh,2020-09-05,3105,68,5268,222,5,203
Chandigarh,2020-09-06,3290,69,5502,185,1,234
Chandigarh,2020-09-07,3439,71,5763,149,2,261
Chandigarh,2020-09-08,3734,74,5995,295,3,232
Chandigarh,2020-09-09,3960,78,6372,226,4,377
Chandigarh,2020-09-10,4140,80,6704,180,2,332
Chandigarh,2020-09-11,4331,83,6987,191,3,283
Chandigarh,2020-09-12,4600,86,7292,269,3,305
Chandigarh,2020-09-13,4864,92,7542,264,6,250
Chandigarh,2020-09-14,5170,93,7991,306,1,449
Chandigarh,2020-09-15,5300,98,8245,130,5,254
Chandigarh,2020-09-16,5502,99,8592,202,1,347
Chandigarh,2020-09-17,5683,104,8958,181,5,366
Chandigarh,2020-09-18,6062,109,9256,379,5,298
Chandigarh,2020-09-19,6415,113,9506,353,4,250
Chandigarh,2020-09-20,6766,119,9796,351,6,290
Chandigarh,2020-09-21,7138,123,10082,372,4,286
Chandigarh,2020-09-22,7411,126,10298,273,3,216
Chandigarh,2020-09-23,7794,130,10546,383,4,248
Chandigarh,2020-09-24,8049,140,10726,255,10,180
Chandigarh,2020-09-25,8342,144,10968,293,4,242
Chandigarh,2020-09-26,8677,145,11212,335,1,244
Chandigarh,2020-09-27,8937,145,11380,260,0,168
Chandigarh,2020-09-28,9103,147,11553,166,2,173
Chandigarh,2020-09-29,9325,153,11678,222,6,125
Chandigarh,2020-09-30,9598,158,11816,273,5,138
Chandigarh,2020-10-01,9813,162,11938,215,4,122
Chandigarh,2020-10-02,10009,164,12057,196,2,119
Chandigarh,2020-10-03,10162,169,12212,153,5,155
Chandigarh,2020-10-04,10396,172,12360,234,3,148
Chandigarh,2020-10-05,10598,174,12445,202,2,85
Chandigarh,2020-10-06,10797,177,12578,199,3,133
Chandigarh,2020-10-07,11035,180,12707,238,3,129
Chandigarh,2020-10-08,11190,182,12820,155,2,113
Chandigarh,2020-10-09,11344,186,12922,154,4,102
Chandigarh,2020-10-10,11505,188,12985,161,2,63
Chandigarh,2020-10-11,11662,190,13081,157,2,96
Chandigarh,2020-10-12,11787,191,13162,125,1,81
Chandigarh,2020-10-13,11898,192,13260,111,1,98
Chandigarh,2020-10-14,12007,197,13331,109,5,71
Chandigarh,2020-10-15,12119,199,13403,112,2,72
Chandigarh,2020-10-16,12232,201,13477,113,2,74
Chandigarh,2020-10-17,12352,206,13532,120,5,55
Chandigarh,2020-10-18,12460,207,13582,108,1,50
Chandigarh,2020-10-19,12554,208,13646,94,1,64
Chandigarh,2020-10-20,12617,208,13686,63,0,40
Chandigarh,2020-10-21,12724,209,13743,107,1,57
Chandigarh,2020-10-22,12842,209,13795,118,0,52
Chandigarh,2020-10-23,12924,212,13848,82,3,53
Chandigarh,2020-10-24,13009,214,13920,85,2,72
Chandigarh,2020-10-25,13087,216,13977,78,2,57
Chandigarh,2020-10-26,13167,218,14038,80,2,61
Chandigarh,2020-10-27,13230,222,14085,63,4,47
Chandigarh,2020-10-28,13279,223,14152,49,1,67
Chandigarh,2020-10-29,13359,224,14212,80,1,60
Chandigarh,2020-10-30,13402,225,14292,43,1,80
Chandigarh,2020-10-31,13469,225,14351,67,0,59
Chandigarh,2020-11-01,13551,226,14418,82,1,67
Chandigarh,2020-11-02,13632,226,14476,81,0,58
Chandigarh,2020-11-03,13708,227,14528,76,1,52
Chandigarh,2020-11-04,13751,228,14608,43,1,80
Chandigarh,2020-11-05,13802,229,14702,51,1,94
Chandigarh,2020-11-06,13862,229,14794,60,0,92
Chandigarh,2020-11-07,13925,230,14927,63,1,133
Chandigarh,2020-11-08,13978,232,15025,53,2,98
Chandigarh,2020-11-09,14024,234,15134,46,2,109
Chandigarh,2020-11-10,14110,237,15249,86,3,115
Chandigarh,2020-11-11,14176,241,15339,66,4,90
Chandigarh,2020-11-12,14233,243,15434,57,2,95
Chandigarh,2020-11-13,14297,244,15543,64,1,109
Chandigarh,2020-11-14,14381,246,15636,84,2,93
Chandigarh,2020-11-15,14381,246,15636,0,0,0
Chandigarh,2020-11-16,14468,248,15804,87,2,168
Chandigarh,2020-11-17,14584,250,15886,116,2,82
Chandigarh,2020-11-18,14744,252,16022,160,2,136
Chandigarh,2020-11-19,14833,253,16167,89,1,145
Chandigarh,2020-11-20,14963,254,16322,130,1,155
Chandigarh,2020-11-21,15096,255,16472,133,1,150
Chandigarh,2020-11-22,15198,258,16591,102,3,119
Chandigarh,2020-11-23,15317,260,16671,119,2,80
Chandigarh,2020-11-24,15389,263,16769,72,3,98
Chandigarh,2020-11-25,15455,265,16848,66,2,79
Chandigarh,2020-11-26,15532,266,16925,77,1,77
Chandigarh,2020-11-27,15612,270,17051,80,4,126
Chandigarh,2020-11-28,15697,270,17157,85,0,106
Chandigarh,2020-11-29,15857,274,17246,160,4,89
Chandigarh,2020-11-30,15926,276,17342,69,2,96
Chandigarh,2020-12-01,16070,277,17409,144,1,67
Chandigarh,2020-12-02,16173,278,17537,103,1,128
Chandigarh,2020-12-03,16279,281,17642,106,3,105
Chandigarh,2020-12-04,16452,284,17717,173,3,75
Chandigarh,2020-12-05,16613,287,17828,161,3,111
Chandigarh,2020-12-06,16754,289,17926,141,2,98
Chandigarh,2020-12-07,16814,291,18027,60,2,101
Chandigarh,2020-12-08,16899,293,18113,85,2,86
Chandigarh,2020-12-09,16981,296,18239,82,3,126
Chandigarh,2020-12-10,17128,297,18322,147,1,83
Chandigarh,2020-12-11,17231,298,18410,103,1,88
Chandigarh,2020-12-12,17365,299,18502,134,1,92
Chandigarh,2020-12-13,17457,300,18572,92,1,70
Chandigarh,2020-12-14,17571,301,18638,114,1,66
Chandigarh,2020-12-15,17698,302,18714,127,1,76
Chandigarh,2020-12-16,17837,304,18776,139,2,62
Chandigarh,2020-12-17,17912,304,18843,75,0,67
Chandigarh,2020-12-18,18017,304,18905,105,0,62
Chandigarh,2020-12-19,18139,305,18979,122,1,74
Chandigarh,2020-12-20,18244,306,19044,105,1,65
Chandigarh,2020-12-21,18328,308,19073,84,2,29
Chandigarh,2020-12-22,18429,310,19128,101,2,55
Chandigarh,2020-12-23,18508,312,19184,79,2,56
Chandigarh,2020-12-24,18584,313,19266,76,1,82
Chandigarh,2020-12-25,18634,314,19309,50,1,43
Chandigarh,2020-12-26,18686,314,19345,52,0,36
Chandigarh,2020-12-27,18754,315,19423,68,1,78
Chandigarh,2020-12-28,18810,315,19486,56,0,63
Chandigarh,2020-12-29,18856,316,19551,46,1,65
Chandigarh,2020-12-30,18937,316,19615,81,0,64
Chandigarh,2020-12-31,18967,316,19682,30,0,67
Chandigarh,2021-01-01,19045,317,19748,78,1,66
Chandigarh,2021-01-02,19109,318,19799,64,1,51
Chandigarh,2021-01-03,19226,319,19865,117,1,66
Chandigarh,2021-01-04,19280,320,19881,54,1,16
Chandigarh,2021-01-05,19348,321,19936,68,1,55
Chandigarh,2021-01-06,19464,322,20026,116,1,90
Chandigarh,2021-01-07,19525,323,20104,61,1,78
Chandigarh,2021-01-08,19582,325,20147,57,2,43
Chandigarh,2021-01-09,19637,326,20201,55,1,54
Chandigarh,2021-01-10,19696,327,20251,59,1,50
Chandigarh,2021-01-11,19727,327,20295,31,0,44
Chandigarh,2021-01-12,19756,327,20342,29,0,47
Chandigarh,2021-01-13,19780,328,20378,24,1,36
Chandigarh,2021-01-14,19794,329,20415,14,1,37
Chandigarh,2021-01-15,19835,330,20438,41,1,23
Chandigarh,2021-01-16,19868,330,20464,33,0,26
Chandigarh,2021-01-17,19935,330,20503,67,0,39
Chandigarh,2021-01-18,19978,330,20537,43,0,34
Chandigarh,2021-01-19,20031,330,20564,53,0,27
Chandigarh,2021-01-20,20080,330,20595,49,0,31
Chandigarh,2021-01-21,20122,330,20623,42,0,28
Chandigarh,2021-01-22,20162,331,20639,40,1,16
Chandigarh,2021-01-23,20195,332,20664,33,1,25
Chandigarh,2021-01-24,20226,333,20686,31,1,22
Chandigarh,2021-01-25,20248,334,20718,22,1,32
Chandigarh,2021-01-26,20273,334,20749,25,0,31
Chandigarh,2021-01-27,20302,334,20775,29,0,26
Chandigarh,2021-01-28,20339,334,20819,37,0,44
Chandigarh,2021-01-29,20363,334,20855,24,0,36
Chandigarh,2021-01-30,20389,334,20882,26,0,27
Chandigarh,2021-01-31,20414,334,20899,25,0,17
Chandigarh,2021-02-01,20426,334,20925,12,0,26
Chandigarh,2021-02-02,20447,334,20957,21,0,32
Chandigarh,2021-02-03,20462,335,20979,15,1,22
Chandigarh,2021-02-04,20493,336,21015,31,1,36
Chandigarh,2021-02-05,20512,337,21036,19,1,21
Chandigarh,2021-02-06,20535,338,21060,23,1,24
Chandigarh,2021-02-07,20565,339,21088,30,1,28
Chandigarh,2021-02-08,20598,340,21107,33,1,19
Chandigarh,2021-02-09,20623,341,21133,25,1,26
Chandigarh,2021-02-10,20644,342,21154,21,1,21
Chandigarh,2021-02-11,20670,343,21171,26,1,17
Chandigarh,2021-02-12,20700,344,21184,30,1,13
Chandigarh,2021-02-13,20717,344,21203,17,0,19
Chandigarh,2021-02-14,20752,345,21220,35,1,17
Chandigarh,2021-02-15,20765,346,21238,13,1,18
Chandigarh,2021-02-16,20789,346,21264,24,0,26
Chandigarh,2021-02-17,20813,347,21293,24,1,29
Chandigarh,2021-02-18,20832,348,21322,19,1,29
Chandigarh,2021-02-19,20854,348,21352,22,0,30
Chandigarh,2021-02-20,20867,348,21371,13,0,19
Chandigarh,2021-02-21,20879,349,21397,12,1,26
Chandigarh,2021-02-22,20890,349,21425,11,0,28
Chandigarh,2021-02-23,20908,350,21463,18,1,38
Chandigarh,2021-02-24,20923,350,21500,15,0,37
Chandigarh,2021-02-25,20940,351,21541,17,1,41
Chandigarh,2021-02-26,20960,351,21590,20,0,49
Chandigarh,2021-02-27,20986,351,21659,26,0,69
Chandigarh,2021-02-28,21011,351,21719,25,0,60
Chandigarh,2021-03-01,21037,352,21770,26,1,51
Chandigarh,2021-03-02,21056,353,21839,19,1,69
Chandigarh,2021-03-03,21080,354,21906,24,1,67
Chandigarh,2021-03-04,21104,355,21962,24,1,56
Chandigarh,2021-03-05,21140,355,22040,36,0,78
Chandigarh,2021-03-06,21174,355,22116,34,0,76
Chandigarh,2021-03-07,21208,355,22238,34,0,122
Chandigarh,2021-03-08,21253,355,22318,45,0,80
Chandigarh,2021-03-09,21316,356,22397,63,1,79
Chandigarh,2021-03-10,21368,356,22502,52,0,105
Chandigarh,2021-03-11,21368,356,22502,0,0,0
Chandigarh,2021-03-12,21416,357,22589,48,1,87
Chandigarh,2021-03-13,21539,357,22832,123,0,243
Chandigarh,2021-03-14,21586,358,22976,47,1,144
Chandigarh,2021-03-15,21650,358,23096,64,0,120
Chandigarh,2021-03-16,21720,358,23244,70,0,148
Chandigarh,2021-03-17,21833,359,23391,113,1,147
Chandigarh,2021-03-18,21903,359,23592,70,0,201
Chandigarh,2021-03-19,21978,359,23803,75,0,211
Chandigarh,2021-03-20,22060,360,24017,82,1,214
Chandigarh,2021-03-21,22142,361,24220,82,1,203
Chandigarh,2021-03-22,22225,362,24459,83,1,239
Chandigarh,2021-03-23,22325,363,24667,100,1,208
Chandigarh,2021-03-24,22451,364,24881,126,1,214
Chandigarh,2021-03-25,22587,365,25130,136,1,249
Chandigarh,2021-03-26,22702,368,25356,115,3,226
Chandigarh,2021-03-27,22840,372,25604,138,4,248
Chandigarh,2021-03-28,22992,374,25898,152,2,294
Chandigarh,2021-03-29,23184,377,26194,192,3,296
Chandigarh,2021-03-30,23345,377,26468,161,0,274
Chandigarh,2021-03-31,23523,379,26733,178,2,265
Chandigarh,2021-04-01,23702,379,26999,179,0,266
Chandigarh,2021-04-02,23925,380,27256,223,1,257
Chandigarh,2021-04-03,24064,381,27543,139,1,287
Chandigarh,2021-04-04,24309,382,27853,245,1,310
Chandigarh,2021-04-05,24661,383,28194,352,1,341
Chandigarh,2021-04-06,25033,384,28479,372,1,285
Chandigarh,2021-04-07,25375,386,28798,342,2,319
Chandigarh,2021-04-08,25688,388,29197,313,2,399
Chandigarh,2021-04-09,26017,389,29521,329,1,324
Chandigarh,2021-04-10,26337,393,29943,320,4,422
Chandigarh,2021-04-11,26680,396,30341,343,3,398
Chandigarh,2021-04-12,27037,399,30743,357,3,402
Chandigarh,2021-04-13,27412,400,31167,375,1,424
Chandigarh,2021-04-14,27793,401,31564,381,1,397
Chandigarh,2021-04-15,28210,404,31985,417,3,421
Chandigarh,2021-04-16,28619,407,32397,409,3,412
Chandigarh,2021-04-17,29047,408,32878,428,1,481
Chandigarh,2021-04-18,29485,410,33309,438,2,431
Chandigarh,2021-04-19,29896,413,33934,411,3,625
Chandigarh,2021-04-20,30325,417,34546,429,4,612
Chandigarh,2021-04-21,30768,421,35148,443,4,602
Chandigarh,2021-04-22,31222,423,35770,454,2,622
Chandigarh,2021-04-23,31704,427,36404,482,4,634
Chandigarh,2021-04-24,32180,430,37232,476,3,828
Chandigarh,2021-04-25,32608,433,37943,428,3,711
Chandigarh,2021-04-26,33021,435,38692,413,2,749
Chandigarh,2021-04-27,33498,440,39513,477,5,821
Chandigarh,2021-04-28,33924,446,40350,426,6,837
Chandigarh,2021-04-29,34359,457,41122,435,11,772
Chandigarh,2021-04-30,34806,465,41923,447,8,801
Chandigarh,2021-05-01,35263,478,42647,457,13,724
Chandigarh,2021-05-02,35735,489,43446,472,11,799
Chandigarh,2021-05-03,36218,496,44306,483,7,860
Chandigarh,2021-05-04,36746,507,45196,528,11,890
Chandigarh,2021-05-05,37288,518,45976,542,11,780
Chandigarh,2021-05-06,37898,532,46793,610,14,817
